rok,vek,uzemi,uzemi_naz,oblast,oblast_naz,kraj,kraj_naz,okres,okres_naz,typ,pocet_ms,pocet_obyv
2031,24,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,1015
2031,25,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,959
2031,26,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,846
2031,27,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,893
2031,28,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,833
2031,29,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,753
2032,0,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,605
2032,1,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,604
2032,2,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,602
2032,3,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,600
2032,4,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,605
2032,5,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,609
2032,6,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,619
2032,7,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,631
2032,8,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,654
2032,9,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,715
2032,10,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,788
2032,11,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,841
2032,12,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,874
2032,13,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,797
2032,14,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,917
2032,15,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,936
2032,16,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,912
2032,17,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,863
2032,18,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,944
2032,19,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,921
2032,20,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,927
2032,21,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,881
2032,22,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,968
2032,23,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,1021
2032,24,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,999
2032,25,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,1016
2032,26,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,959
2032,27,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,842
2032,28,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,892
2032,29,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,830
2033,0,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,614
2033,1,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,610
2033,2,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,606
2033,3,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,602
2033,4,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,604
2033,5,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,607
2033,6,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,614
2033,7,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,624
2033,8,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,632
2033,9,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,655
2033,10,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,718
2033,11,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,790
2033,12,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,842
2033,13,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,874
2033,14,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,800
2033,15,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,920
2033,16,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,941
2033,17,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,924
2033,18,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,881
2033,19,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,947
2033,20,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,925
2033,21,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,obyv,NA,930
